Time (seconds since launch),Latitude (degrees),Longitude (degrees)
62583.84,-79.448,139.832
62645.184,-79.451,139.786
62704.8,-79.455,139.744
62734.176,-79.457,139.723
62794.656,-79.461,139.668
62885.376,-79.466,139.599
62944.128,-79.47,139.554
63006.336,-79.474,139.509
63064.224,-79.479,139.453
63124.704,-79.483,139.408
63185.184,-79.487,139.362
63243.936,-79.491,139.318
63275.04,-79.493,139.297
63364.032,-79.5,139.222
63426.24,-79.504,139.178
63515.232,-79.509,139.114
63636.192,-79.517,139.02
63694.944,-79.521,138.976
63756.288,-79.524,138.93
63815.904,-79.528,138.887
63874.656,-79.532,138.833
63935.136,-79.535,138.791
63995.616,-79.539,138.748
64057.824,-79.543,138.697
64119.168,-79.547,138.655
64182.24,-79.55,138.612
64246.176,-79.554,138.557
64304.928,-79.557,138.514
64368.864,-79.561,138.472
64431.072,-79.564,138.43
64495.008,-79.568,138.377
64524.384,-79.57,138.356
64586.592,-79.573,138.314
64678.176,-79.578,138.25
64740.384,-79.581,138.208
64772.352,-79.584,138.175
64836.288,-79.588,138.132
64864.8,-79.59,138.111
64927.872,-79.594,138.068
65023.776,-79.599,138.004
65085.12,-79.604,137.952
65117.088,-79.606,137.931
65399.616,-79.629,137.692
65583.648,-79.642,137.553
65640.672,-79.646,137.51
65672.64,-79.648,137.489
65822.112,-79.657,137.376
65852.352,-79.659,137.356
66002.688,-79.668,137.255
66180.672,-79.679,137.124
66426.048,-79.696,136.947
66457.152,-79.698,136.926
66515.04,-79.702,136.886
66578.976,-79.707,136.846
66877.056,-79.73,136.622
66939.264,-79.735,136.58
66971.232,-79.737,136.559
67920.768,-79.816,135.919
67953.6,-79.818,135.901
69488.928,-79.935,134.928
69551.136,-79.94,134.881
69613.344,-79.943,134.845
69674.688,-79.947,134.808
69736.032,-79.952,134.761
69798.24,-79.955,134.724
69860.448,-79.959,134.686
69922.656,-79.963,134.649
69984.864,-79.968,134.604
70048.8,-79.972,134.57
70110.144,-79.975,134.535
70173.216,-79.979,134.5
70236.288,-79.982,134.464
70295.904,-79.985,134.428
70358.112,-79.989,134.387
70390.08,-79.991,134.37
70453.152,-79.994,134.337
70547.328,-79.999,134.285
70672.608,-80.006,134.204
70701.984,-80.008,134.186
70795.296,-80.014,134.129
70860.096,-80.017,134.084
70918.848,-80.02,134.047
70950.816,-80.022,134.029
71013.024,-80.024,133.993
71076.96,-80.027,133.955
71138.304,-80.03,133.906
71196.192,-80.032,133.87
71287.776,-80.036,133.814
71316.288,-80.037,133.797
71394.048,-80.042,133.718
71519.328,-80.046,133.646
71580.672,-80.048,133.609
71647.2,-80.052,133.543
71699.904,-80.053,133.503
71758.656,-80.055,133.465
71828.64,-80.059,133.41
71893.44,-80.061,133.37
71954.784,-80.064,133.33
72018.72,-80.066,133.29
72080.064,-80.068,133.25
72112.032,-80.069,133.23
72206.208,-80.073,133.162
72269.28,-80.075,133.124
72360.864,-80.078,133.064
72422.208,-80.08,133.014
72486.144,-80.082,132.974
72549.216,-80.084,132.935
72611.424,-80.086,132.893
72665.856,-80.088,132.855
72727.2,-80.091,132.802
72810.144,-80.094,132.719
72872.352,-80.096,132.679
72904.32,-80.097,132.659
72997.632,-80.1,132.591
73047.744,-80.101,132.554
73079.712,-80.102,132.535
73168.704,-80.105,132.468
73232.64,-80.107,132.429
73348.416,-80.109,132.354
73472.832,-80.111,132.265
73536.768,-80.113,132.225
73598.976,-80.114,132.186
73710.432,-80.118,132.096
73742.4,-80.119,132.078
73859.904,-80.122,131.998
73922.112,-80.124,131.958
74159.712,-80.132,131.781
74221.056,-80.134,131.742
74284.128,-80.137,131.695
74348.064,-80.139,131.656
74406.816,-80.14,131.617
74468.16,-80.142,131.578
74530.368,-80.145,131.53
74562.336,-80.145,131.511
74622.816,-80.147,131.475
74687.616,-80.149,131.439
74749.824,-80.15,131.395
74811.168,-80.152,131.361
74892.384,-80.154,131.308
75060.864,-80.158,131.195
75123.072,-80.159,131.162
75214.656,-80.161,131.103
75311.424,-80.162,131.053
75372.768,-80.163,131.021
75434.112,-80.164,130.981
75498.912,-80.165,130.95
75561.12,-80.165,130.919
75623.328,-80.166,130.888
75694.176,-80.167,130.856
75714.912,-80.167,130.842
75788.352,-80.168,130.792
75849.696,-80.169,130.764
75913.632,-80.169,130.736
75975.84,-80.17,130.709
76057.056,-80.171,130.659
76114.944,-80.172,130.63
76178.88,-80.172,130.602
76241.088,-80.173,130.575
76305.024,-80.174,130.543
76366.368,-80.175,130.518
76429.44,-80.176,130.494
76459.68,-80.177,130.482
76523.616,-80.178,130.452
76596.192,-80.18,130.416
76655.808,-80.181,130.394
76686.912,-80.182,130.382
76830.336,-80.185,130.322
76891.68,-80.188,130.291
76953.888,-80.19,130.264
77016.096,-80.192,130.238
77074.848,-80.194,130.205
77137.92,-80.196,130.179
77199.264,-80.198,130.153
77263.2,-80.2,130.127
77325.408,-80.202,130.103
77386.752,-80.204,130.073
77448.96,-80.206,130.049
77504.256,-80.207,130.024
77590.656,-80.209,129.988
77639.04,-80.211,129.958
77701.248,-80.212,129.935
77761.728,-80.213,129.912
77821.344,-80.214,129.882
77882.688,-80.215,129.857
77945.76,-80.216,129.831
78007.968,-80.217,129.806
78071.04,-80.218,129.782
78132.384,-80.218,129.758
78196.32,-80.219,129.727
78255.072,-80.22,129.704
78312.096,-80.221,129.681
78342.336,-80.222,129.669
78432.192,-80.224,129.626
78509.952,-80.227,129.588
78541.056,-80.228,129.574
78604.992,-80.23,129.547
78693.12,-80.232,129.506
78755.328,-80.234,129.474
78788.16,-80.235,129.459
78851.232,-80.237,129.434
78915.168,-80.238,129.409
78973.056,-80.24,129.378
79034.4,-80.242,129.351
79113.888,-80.244,129.312
79143.264,-80.245,129.299
79235.712,-80.248,129.257
79267.68,-80.249,129.244
79360.992,-80.252,129.205
79424.064,-80.254,129.178
79487.136,-80.257,129.145
79518.24,-80.258,129.132
79609.824,-80.261,129.09
79672.032,-80.263,129.061
79704,-80.264,129.039
79767.936,-80.266,129.008
79833.6,-80.269,128.96
79894.944,-80.271,128.927
79957.152,-80.274,128.894
79988.256,-80.275,128.878
80083.296,-80.279,128.821
80115.264,-80.28,128.806
80207.712,-80.283,128.761
80269.92,-80.285,128.732
80333.856,-80.287,128.696
80395.2,-80.288,128.668
80455.68,-80.29,128.641
80517.888,-80.292,128.616
80580.96,-80.294,128.586
80644.032,-80.295,128.564
80676,-80.296,128.552
80769.312,-80.298,128.517
80801.28,-80.299,128.505
80893.728,-80.301,128.465
80955.072,-80.303,128.443
81018.144,-80.304,128.42
81113.184,-80.306,128.384
81173.664,-80.307,128.355
81237.6,-80.308,128.332
81299.808,-80.309,128.308
81363.744,-80.311,128.285
81430.272,-80.313,128.234
81496.8,-80.313,128.212
81560.736,-80.314,128.191
81590.112,-80.314,128.181
81654.048,-80.315,128.154
81748.224,-80.316,128.12
81810.432,-80.317,128.099
81874.368,-80.318,128.079
81935.712,-80.319,128.053
81967.68,-80.32,128.042
82029.024,-80.321,128.02
82111.968,-80.322,127.987
82174.176,-80.323,127.965
82234.656,-80.324,127.937
82266.624,-80.324,127.926
82357.344,-80.325,127.895
82389.312,-80.326,127.885
82482.624,-80.327,127.852
82545.696,-80.328,127.83
82607.904,-80.329,127.803
82639.872,-80.329,127.792
82733.184,-80.33,127.762
82765.152,-80.33,127.752
82829.088,-80.331,127.732
82892.16,-80.332,127.709
82955.232,-80.333,127.681
83017.44,-80.333,127.658
83078.784,-80.334,127.636
83142.72,-80.334,127.607
83200.608,-80.335,127.584
83262.816,-80.335,127.562
83324.16,-80.335,127.54
83382.912,-80.335,127.518
83441.664,-80.335,127.49
83589.408,-80.336,127.432
83650.752,-80.336,127.407
83698.272,-80.337,127.377
83759.616,-80.337,127.352
83822.688,-80.338,127.329
83885.76,-80.339,127.299
83947.104,-80.339,127.276
84011.04,-80.34,127.252
84074.112,-80.34,127.228
84134.592,-80.341,127.204
84193.344,-80.342,127.18
84252.096,-80.343,127.152
84315.168,-80.344,127.13
84372.192,-80.345,127.108
84430.944,-80.346,127.085
84492.288,-80.348,127.059
84553.632,-80.349,127.038
84614.976,-80.35,127.017
84672.864,-80.35,126.996
84735.072,-80.351,126.975
84794.688,-80.353,126.948
84851.712,-80.354,126.928
84913.92,-80.355,126.908
84972.672,-80.356,126.889
85032.288,-80.358,126.842
85092.768,-80.359,126.822
85155.84,-80.361,126.802
85218.048,-80.362,126.783
85281.12,-80.363,126.761
85343.328,-80.364,126.743
85408.128,-80.365,126.725
85470.336,-80.367,126.707
85530.816,-80.368,126.683
85595.616,-80.37,126.661
85657.824,-80.371,126.641
85720.032,-80.372,126.621
85783.104,-80.373,126.602
85846.176,-80.375,126.579
85905.792,-80.375,126.561
85968.864,-80.376,126.542
86032.8,-80.377,126.523
86094.144,-80.378,126.498
86158.08,-80.379,126.479
86220.288,-80.379,126.459
86313.6,-80.381,126.425
86376.672,-80.382,126.406
86438.88,-80.382,126.386
86502.816,-80.383,126.366
86564.16,-80.384,126.345
86624.64,-80.384,126.324
86685.12,-80.385,126.296
86832,-80.386,126.236
86893.344,-80.386,126.208
86953.824,-80.386,126.186
87011.712,-80.386,126.163
87074.784,-80.386,126.14
87135.264,-80.386,126.116
87194.88,-80.386,126.086
87252.768,-80.386,126.061
87314.976,-80.386,126.037
87372.864,-80.386,126.014
87435.072,-80.386,125.991
87496.416,-80.386,125.963
87550.848,-80.386,125.94
87614.784,-80.386,125.917
87646.752,-80.386,125.905
87738.336,-80.386,125.844
87799.68,-80.386,125.822
87862.752,-80.386,125.799
87924.96,-80.386,125.773
87988.032,-80.386,125.753
88020,-80.386,125.743
88112.448,-80.385,125.71
88176.384,-80.385,125.691
88236.864,-80.384,125.672
88300.8,-80.383,125.655
88363.008,-80.382,125.633
88394.976,-80.382,125.625
88457.184,-80.381,125.607
88520.256,-80.38,125.591
88643.808,-80.377,125.555
88731.072,-80.374,125.521
88761.312,-80.373,125.513
88794.144,-80.372,125.501
88854.624,-80.37,125.484
88949.664,-80.368,125.457
89011.008,-80.366,125.439
89074.944,-80.365,125.421
89137.152,-80.362,125.399
89199.36,-80.36,125.382
89262.432,-80.358,125.364
89323.776,-80.356,125.346
89392.032,-80.354,125.327
89455.968,-80.351,125.305
89518.176,-80.349,125.287
89580.384,-80.347,125.27
89642.592,-80.345,125.253
89705.664,-80.343,125.231
89762.688,-80.341,125.213
89824.896,-80.339,125.194
89950.176,-80.334,125.156
90013.248,-80.332,125.132
90076.32,-80.33,125.113
90137.664,-80.328,125.093
90167.904,-80.327,125.083
90230.976,-80.324,125.064
90317.376,-80.32,125.031
90378.72,-80.318,125.013
90441.792,-80.315,124.995
90560.16,-80.31,124.956
90622.368,-80.307,124.939
90680.256,-80.304,124.922
90739.872,-80.301,124.901
90798.624,-80.299,124.884
90863.424,-80.297,124.867
90920.448,-80.295,124.849
90980.064,-80.293,124.829
91041.408,-80.291,124.806
91102.752,-80.289,124.788
91157.184,-80.287,124.771
91216.8,-80.286,124.752
91280.736,-80.284,124.727
91342.08,-80.282,124.707
91372.32,-80.281,124.696
91458.72,-80.279,124.665
91521.792,-80.277,124.639
91582.272,-80.275,124.618
91611.648,-80.274,124.608
91703.232,-80.271,124.573
91789.632,-80.268,124.542
91821.6,-80.267,124.532
91912.32,-80.264,124.501
91972.8,-80.262,124.476
92028.096,-80.26,124.455
92090.304,-80.258,124.436
92151.648,-80.256,124.416
92211.264,-80.254,124.394
92269.152,-80.252,124.377
92329.632,-80.25,124.36
92391.84,-80.248,124.344
92423.808,-80.247,124.335
92511.072,-80.244,124.304
92572.416,-80.242,124.286
92625.984,-80.241,124.272
92683.872,-80.239,124.25
92746.08,-80.237,124.233
92804.832,-80.236,124.216
92892.096,-80.233,124.185
92924.064,-80.232,124.176
93013.92,-80.23,124.147
93075.264,-80.229,124.13
93134.016,-80.227,124.113
93195.36,-80.226,124.091
93253.248,-80.224,124.075
93312,-80.223,124.059
93375.072,-80.221,124.043
93437.28,-80.22,124.025
93554.784,-80.216,123.994
93614.4,-80.214,123.977
93674.88,-80.213,123.963
93705.984,-80.212,123.957
93796.704,-80.209,123.934
93858.048,-80.207,123.918
93917.664,-80.206,123.905
93978.144,-80.204,123.892
94009.248,-80.203,123.886
94089.6,-80.201,123.866
94151.808,-80.199,123.852
94212.288,-80.197,123.837
94284,-80.193,123.812
94341.024,-80.192,123.797
94404.096,-80.19,123.782
94467.168,-80.188,123.767
94527.648,-80.187,123.757
94592.448,-80.186,123.746
94624.416,-80.185,123.74
94702.176,-80.183,123.717
94760.928,-80.18,123.7
94824.864,-80.179,123.69
94855.104,-80.178,123.685
95022.72,-80.172,123.639
95084.928,-80.17,123.623
95148,-80.168,123.61
95211.072,-80.167,123.598
95272.416,-80.164,123.585
95331.168,-80.163,123.574
95395.104,-80.16,123.56
95454.72,-80.158,123.545
95486.688,-80.156,123.536
95580.864,-80.151,123.508
95643.936,-80.149,123.494
95706.144,-80.146,123.478
95738.112,-80.145,123.47
95802.048,-80.142,123.45
95863.392,-80.139,123.433
95895.36,-80.138,123.425
95988.672,-80.134,123.397
96050.016,-80.13,123.374
96113.952,-80.128,123.355
96176.16,-80.125,123.335
96254.784,-80.121,123.301
96285.888,-80.119,123.282
96361.056,-80.115,123.243
96424.992,-80.112,123.217
96487.2,-80.11,123.193
96552,-80.107,123.165
96611.616,-80.105,123.141
97062.624,-80.088,122.942
97219.008,-80.082,122.877
97280.352,-80.08,122.855
97344.288,-80.078,122.832
97405.632,-80.076,122.807
97468.704,-80.074,122.781
97530.912,-80.072,122.758
97594.848,-80.07,122.735
97659.648,-80.068,122.708
97720.992,-80.066,122.684
97784.928,-80.064,122.659
97848,-80.062,122.63
97909.344,-80.06,122.608
97941.312,-80.059,122.597
98005.248,-80.058,122.573
98066.592,-80.055,122.54
98128.8,-80.054,122.512
98191.872,-80.052,122.485
98254.08,-80.049,122.457
98317.152,-80.047,122.428
98379.36,-80.045,122.396
98443.296,-80.043,122.357
98500.32,-80.041,122.327
98564.256,-80.039,122.299
98627.328,-80.036,122.26
98688.672,-80.034,122.228
98750.88,-80.032,122.196
98813.952,-80.03,122.167
98874.432,-80.028,122.137
98934.048,-80.026,122.101
98991.072,-80.024,122.07
99048.96,-80.023,122.04
99111.168,-80.021,122.007
99169.92,-80.019,121.975
99226.944,-80.016,121.933
99290.016,-80.014,121.899
99353.088,-80.012,121.867
99440.352,-80.009,121.823
99499.968,-80.006,121.783
99561.312,-80.004,121.752
99620.064,-80.002,121.719
99676.224,-80,121.688
99738.432,-79.997,121.649
99799.776,-79.994,121.617
99860.256,-79.992,121.584
99891.36,-79.99,121.568
99982.08,-79.986,121.512
100039.968,-79.984,121.482
100102.176,-79.981,121.449
100128.96,-79.98,121.433
100217.952,-79.976,121.376
100248.192,-79.975,121.359
100342.368,-79.972,121.313
100399.392,-79.97,121.279
100459.872,-79.968,121.235
100490.976,-79.967,121.217
100583.424,-79.964,121.165
100611.936,-79.963,121.147
100699.2,-79.96,121.095
100762.272,-79.959,121.06
100821.888,-79.957,121.019
100909.152,-79.954,120.965
100969.632,-79.953,120.93
101000.736,-79.952,120.911
101089.728,-79.948,120.847
101147.616,-79.946,120.81
101209.824,-79.944,120.773
101272.032,-79.942,120.725
101387.808,-79.939,120.648
101451.744,-79.937,120.612
101511.36,-79.936,120.576
101566.656,-79.935,120.532
101598.624,-79.934,120.516
101691.936,-79.933,120.463
101753.28,-79.931,120.428
101812.032,-79.93,120.384
101842.272,-79.929,120.367
101932.128,-79.926,120.316
101988.288,-79.924,120.281
102016.8,-79.923,120.264
102078.144,-79.921,120.222
102168,-79.918,120.171
102229.344,-79.916,120.135
102288.096,-79.914,120.101
102346.848,-79.912,120.065
102439.296,-79.909,120.003
102498.912,-79.907,119.968
102674.304,-79.898,119.813
102738.24,-79.897,119.775
102800.448,-79.894,119.724
102860.928,-79.891,119.684
102924.864,-79.889,119.643
102955.968,-79.887,119.622
103051.008,-79.884,119.56
103112.352,-79.881,119.509
103144.32,-79.879,119.487
103176.288,-79.878,119.466
103268.736,-79.874,119.405
103331.808,-79.871,119.364
103394.016,-79.868,119.314
103457.952,-79.866,119.275
103519.296,-79.864,119.236
103583.232,-79.862,119.199
103645.44,-79.859,119.153
103675.68,-79.859,119.134
103769.856,-79.856,119.077
103832.064,-79.854,119.038
103895.136,-79.852,119
103957.344,-79.85,118.956
104021.28,-79.848,118.922
104082.624,-79.847,118.888
104144.832,-79.845,118.853
104270.112,-79.841,118.775
104298.624,-79.84,118.757
104387.616,-79.837,118.704
104505.12,-79.834,118.62
104536.224,-79.833,118.602
104628.672,-79.831,118.544
104690.016,-79.829,118.505
104748.768,-79.827,118.464
104804.928,-79.825,118.412
104868.864,-79.824,118.372
104899.968,-79.823,118.352
104982.912,-79.821,118.288
105045.984,-79.819,118.245
105109.056,-79.817,118.198
105170.4,-79.815,118.142
105227.424,-79.813,118.097
105292.224,-79.811,118.054
105319.008,-79.81,118.031
105408.864,-79.806,117.951
105467.616,-79.804,117.902
105559.2,-79.801,117.822
105617.088,-79.798,117.776
105676.704,-79.796,117.73
105738.048,-79.794,117.683
105797.664,-79.792,117.635
105858.144,-79.79,117.577
105888.384,-79.789,117.554
105948.864,-79.787,117.508
106036.128,-79.784,117.44
106098.336,-79.782,117.396
106158.816,-79.78,117.352
106219.296,-79.777,117.299
106277.184,-79.775,117.255
106340.256,-79.773,117.212
106399.008,-79.77,117.158
106456.896,-79.768,117.114
106517.376,-79.766,117.07
106577.856,-79.764,117.026
106639.2,-79.762,116.984
106697.952,-79.759,116.931
106729.056,-79.758,116.909
106818.912,-79.754,116.844
106876.8,-79.752,116.801
106938.144,-79.75,116.756
107028.864,-79.747,116.676
107120.448,-79.743,116.608
107206.848,-79.738,116.528
107269.92,-79.736,116.481
107331.264,-79.733,116.433
107390.016,-79.73,116.384
107447.904,-79.727,116.335
107477.28,-79.725,116.311
107568.864,-79.721,116.229
107627.616,-79.718,116.182
107688.96,-79.716,116.13
107747.712,-79.713,116.07
107809.92,-79.71,116.02
107840.16,-79.709,115.995
107928.288,-79.705,115.918
107992.224,-79.702,115.857
108050.112,-79.7,115.809
108108.864,-79.697,115.759
108167.616,-79.695,115.709
108227.232,-79.692,115.658
108290.304,-79.689,115.598
108349.056,-79.686,115.552
108376.704,-79.685,115.529
108438.912,-79.681,115.48
108528.768,-79.675,115.398
108591.84,-79.672,115.353
108679.104,-79.666,115.284
108740.448,-79.662,115.225
108799.2,-79.658,115.178
108859.68,-79.653,115.13
108921.888,-79.649,115.083
108978.912,-79.644,115.025
109039.392,-79.641,114.978
109099.872,-79.637,114.931
109161.216,-79.633,114.882
109219.968,-79.629,114.822
109280.448,-79.625,114.773
109340.064,-79.622,114.722
109397.952,-79.618,114.673
109459.296,-79.614,114.613
109520.64,-79.611,114.563
109581.984,-79.608,114.512
109611.36,-79.606,114.486
109700.352,-79.601,114.415
109761.696,-79.598,114.369
109821.312,-79.594,114.31
109880.064,-79.591,114.265
109939.68,-79.588,114.219
109999.296,-79.585,114.175
110060.64,-79.581,114.118
110149.632,-79.577,114.047
110209.248,-79.574,113.997
110270.592,-79.571,113.949
110330.208,-79.568,113.892
110394.144,-79.566,113.846
110450.304,-79.564,113.799
110504.736,-79.562,113.75
