Time (seconds since launch),Latitude (degrees),Longitude (degrees),Altitude (km)
44217.792,-79.029,151.907,39.87042683
44278.272,-79.031,151.868,39.83536585
44336.16,-79.033,151.838,39.82743902
44396.64,-79.034,151.808,39.83628049
44457.984,-79.036,151.778,39.84146341
44516.736,-79.037,151.748,39.83384146
44578.944,-79.038,151.709,39.8179878
44636.832,-79.039,151.678,39.812
44728.416,-79.041,151.631,39.81402439
44788.032,-79.042,151.601,39.8152439
44847.648,-79.044,151.563,39.81829268
44907.264,-79.045,151.532,39.82530487
44966.88,-79.046,151.501,39.83414634
45028.224,-79.048,151.463,39.837
45057.6,-79.049,151.448,39.83353659
45148.32,-79.051,151.4,39.81036585
45208.8,-79.052,151.37,39.8070122
45265.824,-79.054,151.333,39.81920732
45328.896,-79.055,151.302,39.82286585
45386.784,-79.056,151.269,39.80945122
45447.264,-79.058,151.238,39.78841463
45508.608,-79.059,151.207,39.78689024
45567.36,-79.061,151.17,39.7929878
45596.736,-79.061,151.155,39.79420732
45686.592,-79.063,151.109,39.7722561
45747.936,-79.064,151.078,39.75853659
45806.688,-79.066,151.039,39.77652439
45867.168,-79.067,151.008,39.78993902
45927.648,-79.069,150.978,39.79115854
45988.128,-79.07,150.947,39.77195122
46016.64,-79.07,150.931,39.75914634
46107.36,-79.073,150.878,39.74939024
46166.976,-79.074,150.849,39.76646341
46257.696,-79.075,150.818,39.76280487
46317.312,-79.077,150.772,39.7
46377.792,-79.079,150.735,39.73932927
46438.272,-79.08,150.704,39.73963415
46497.888,-79.082,150.672,39.74176829
46560.096,-79.083,150.64,39.74420732
46617.12,-79.084,150.606,39.75152439
46677.6,-79.085,150.566,39.76981707
46737.216,-79.085,150.533,39.78597561
46799.424,-79.086,150.499,39.7972561
46859.04,-79.087,150.465,39.80518293
46917.792,-79.087,150.423,39.81219512
46979.136,-79.088,150.39,39.80945122
47037.024,-79.088,150.358,39.79817073
47068.992,-79.089,150.341,39.79329268
47157.984,-79.09,150.281,39.80213415
47217.6,-79.09,150.246,39.81280487
47246.976,-79.09,150.23,39.80914634
47336.832,-79.091,150.181,39.78810976
47399.04,-79.091,150.14,39.78384146
47457.792,-79.092,150.107,39.79939024
47518.272,-79.093,150.074,39.80365854
47577.888,-79.093,150.041,39.78871951
47636.64,-79.094,150,39.77408537
47698.848,-79.094,149.967,39.79146341
47757.6,-79.095,149.934,39.81432927
47787.84,-79.095,149.917,39.81737805
47909.664,-79.096,149.839,39.76676829
47970.144,-79.097,149.805,39.76219512
48029.76,-79.097,149.768,39.77713415
48091.968,-79.098,149.732,39.78292683
48149.856,-79.098,149.697,39.77134146
48212.064,-79.099,149.654,39.75518293
48269.952,-79.1,149.618,39.75884146
48331.296,-79.1,149.583,39.77317073
48360.672,-79.1,149.565,39.77439024
48451.392,-79.102,149.502,39.7597561
48503.232,-79.102,149.476,39.74786585
48563.712,-79.102,149.431,39.75213415
48623.328,-79.103,149.394,39.77408537
48683.808,-79.103,149.358,39.78384146
48804.768,-79.103,149.274,39.73871951
48864.384,-79.103,149.237,39.74817073
48925.728,-79.103,149.199,39.77347561
48983.616,-79.103,149.16,39.77835366
49072.608,-79.102,149.092,39.75091463
49133.952,-79.101,149.054,39.76493902
49194.432,-79.101,149.016,39.78567073
49254.048,-79.1,148.977,39.77804878
49313.664,-79.099,148.93,39.75304878
49375.008,-79.099,148.889,39.75945122
49432.896,-79.098,148.85,39.7777439
49494.24,-79.097,148.811,39.7847561
49560.768,-79.097,148.76,39.77835366
49621.248,-79.096,148.721,39.7820122
49680.864,-79.096,148.683,39.78902439
49739.616,-79.095,148.643,39.787
49798.368,-79.095,148.604,39.78170732
49859.712,-79.094,148.555,39.77743902
49890.816,-79.094,148.535,39.77896341
49978.944,-79.094,148.475,39.7945122
50040.288,-79.093,148.436,39.79847561
50099.04,-79.092,148.386,39.79481707
50160.384,-79.092,148.346,39.79329268
50219.136,-79.091,148.304,39.79329268
50278.752,-79.09,148.264,39.78262195
50339.232,-79.09,148.225,39.77713415
50398.848,-79.09,148.186,39.8195122
50461.056,-79.089,148.138,39.8347561
50522.4,-79.088,148.1,39.83170732
50580.288,-79.088,148.061,39.81128049
50640.768,-79.087,148.014,39.80853659
50700.384,-79.087,147.976,39.82
50759.136,-79.087,147.937,39.82652439
50821.344,-79.087,147.9,39.8195122
50908.608,-79.087,147.835,39.79512195
50969.952,-79.086,147.799,39.79512195
50997.6,-79.086,147.78,39.79786585
51090.048,-79.086,147.723,39.79786585
51148.8,-79.086,147.675,39.78597561
51209.28,-79.086,147.637,39.77865854
51269.76,-79.086,147.6,39.7804878
51329.376,-79.086,147.561,39.78567073
51389.856,-79.086,147.514,39.78628049
51418.368,-79.086,147.495,39.7847561
51508.224,-79.085,147.438,39.78384146
51571.296,-79.085,147.399,39.78932927
51629.184,-79.085,147.349,39.78780487
51689.664,-79.085,147.308,39.78567073
51749.28,-79.085,147.268,39.78780487
51810.624,-79.085,147.23,39.78902439
51840,-79.085,147.211,39.79115854
51928.992,-79.085,147.145,39.78536585
51990.336,-79.085,147.106,39.77957317
52048.224,-79.085,147.068,39.78597561
52108.704,-79.085,147.029,39.80853659
52169.184,-79.086,146.979,39.83932927
52229.664,-79.086,146.939,39.8429878
52290.144,-79.086,146.899,39.83506098
52348.896,-79.086,146.848,39.83871951
52410.24,-79.086,146.805,39.8554878
52499.232,-79.087,146.741,39.84969512
52559.712,-79.087,146.7,39.82682927
52621.92,-79.088,146.65,39.81676829
52678.944,-79.089,146.608,39.82896341
52741.152,-79.09,146.567,39.84329268
52799.04,-79.091,146.525,39.84512195
52860.384,-79.092,146.483,39.83170732
52920.864,-79.093,146.431,39.83841463
52947.648,-79.094,146.411,39.84664634
53041.824,-79.096,146.348,39.86920732
53099.712,-79.097,146.308,39.85152439
53161.056,-79.099,146.259,39.837
53219.808,-79.1,146.218,39.84939024
53280.288,-79.102,146.175,39.85335366
53340.768,-79.103,146.135,39.84512195
53401.248,-79.104,146.095,39.84878049
53460.864,-79.106,146.056,39.8722561
53519.616,-79.107,146.007,39.87865854
53580.96,-79.108,145.969,39.86402439
53639.712,-79.109,145.929,39.87621951
53701.056,-79.111,145.882,39.89908537
53760.672,-79.112,145.843,39.9070122
53822.88,-79.113,145.803,39.87835366
53884.224,-79.114,145.761,39.85182927
53942.976,-79.116,145.711,39.87682927
54002.592,-79.117,145.671,39.90609756
54063.072,-79.118,145.63,39.89329268
54124.416,-79.12,145.589,39.88170732
54213.408,-79.122,145.519,39.91158537
54273.024,-79.123,145.479,39.93902439
54334.368,-79.125,145.44,39.92835366
54393.12,-79.126,145.4,39.90396341
54452.736,-79.127,145.349,39.91676829
54513.216,-79.128,145.307,39.94146341
54572.832,-79.129,145.265,39.93353659
54634.176,-79.131,145.225,39.89542683
54692.928,-79.132,145.184,39.87591463
54755.136,-79.133,145.142,39.89542683
54813.024,-79.135,145.092,39.9195122
54871.776,-79.136,145.053,39.90579268
54933.984,-79.138,145.015,39.89207317
54992.736,-79.139,144.976,39.90640243
55058.4,-79.141,144.927,39.9402439
55087.776,-79.142,144.907,39.94695122
55151.712,-79.144,144.869,39.95182927
55245.024,-79.146,144.809,39.9472561
55304.64,-79.148,144.761,39.93079268
55371.168,-79.149,144.723,39.92408537
55435.968,-79.15,144.684,39.92926829
55467.936,-79.151,144.665,39.92987805
55530.144,-79.152,144.617,39.90457317
55593.216,-79.153,144.58,39.89359756
55655.424,-79.154,144.543,39.90243902
55717.632,-79.155,144.498,39.93810976
55778.976,-79.156,144.461,39.93719512
55843.776,-79.157,144.422,39.90731707
55905.984,-79.158,144.386,39.91615854
55967.328,-79.16,144.349,39.94115854
56032.128,-79.161,144.304,39.96371951
56094.336,-79.162,144.266,39.93384146
56157.408,-79.163,144.229,39.90457317
56218.752,-79.164,144.193,39.91554878
56281.824,-79.165,144.148,39.9695122
56344.032,-79.166,144.111,39.97378049
56405.376,-79.167,144.074,39.95487805
56470.176,-79.168,144.037,39.92652439
56532.384,-79.169,143.99,39.9097561
56590.272,-79.17,143.954,39.9152439
56649.024,-79.171,143.917,39.91768293
56712.096,-79.172,143.881,39.90792683
56771.712,-79.173,143.846,39.89573171
56828.736,-79.175,143.801,39.89847561
56889.216,-79.176,143.763,39.9179878
56941.92,-79.177,143.725,39.93932927
57028.32,-79.179,143.669,39.9554878
57083.616,-79.18,143.632,39.95304878
57112.128,-79.181,143.603,39.95426829
57195.936,-79.183,143.547,39.98506098
57224.448,-79.183,143.528,39.99420732
57282.336,-79.184,143.49,39.99420732
57392.928,-79.187,143.407,39.96829268
57421.44,-79.188,143.387,39.97042683
57501.792,-79.189,143.333,39.97012195
57557.088,-79.191,143.295,39.9472561
57614.112,-79.192,143.258,39.92835366
57670.272,-79.194,143.213,39.92926829
57754.08,-79.196,143.159,39.92
57811.968,-79.197,143.122,39.91219512
57869.856,-79.198,143.076,39.90945122
57930.336,-79.2,143.04,39.91280487
57989.952,-79.201,143.004,39.91128049
58048.704,-79.203,142.967,39.90579268
58110.912,-79.205,142.921,39.90030487
58169.664,-79.207,142.884,39.89512195
58231.008,-79.209,142.847,39.89146341
58289.76,-79.211,142.81,39.89329268
58350.24,-79.213,142.763,39.89146341
58412.448,-79.215,142.724,39.8722561
58470.336,-79.217,142.687,39.85945122
58530.816,-79.219,142.649,39.86768293
58619.808,-79.223,142.58,39.89512195
58680.288,-79.225,142.54,39.88841463
58741.632,-79.227,142.5,39.87195122
58800.384,-79.23,142.46,39.87042683
58860,-79.232,142.42,39.87896341
58921.344,-79.235,142.371,39.88018293
58980.96,-79.237,142.332,39.87439024
59042.304,-79.239,142.293,39.86128049
59101.056,-79.241,142.255,39.84939024
59162.4,-79.245,142.206,39.85762195
59191.776,-79.246,142.187,39.86737805
59280.768,-79.251,142.13,39.88140243
59342.976,-79.254,142.094,39.86006098
59401.728,-79.258,142.048,39.84481707
59462.208,-79.262,142.011,39.86493902
59492.448,-79.264,141.992,39.87073171
59582.304,-79.269,141.937,39.87682927
59642.784,-79.272,141.9,39.86036585
59704.128,-79.276,141.857,39.85304878
59762.016,-79.279,141.821,39.85945122
59824.224,-79.283,141.785,39.86920732
59882.976,-79.286,141.748,39.8679878
59914.08,-79.287,141.729,39.86341463
60003.936,-79.292,141.665,39.84329268
60062.688,-79.295,141.628,39.83993902
60124.896,-79.298,141.59,39.83780487
60181.056,-79.302,141.544,39.82073171
60272.64,-79.306,141.49,39.81432927
60333.12,-79.309,141.453,39.82743902
60392.736,-79.312,141.414,39.82103659
60454.08,-79.315,141.376,39.77347561
60482.592,-79.317,141.357,39.7472561
60575.04,-79.323,141.29,39.75945122
60632.928,-79.326,141.253,39.78780487
60694.272,-79.33,141.216,39.7652439
60726.24,-79.331,141.197,39.73841463
60784.128,-79.336,141.149,39.69969512
60873.984,-79.341,141.092,39.74268293
60932.736,-79.344,141.053,39.74817073
60994.08,-79.349,141.006,39.71158537
61053.696,-79.352,140.968,39.70365854
61115.04,-79.356,140.929,39.72408537
61174.656,-79.359,140.89,39.73414634
61234.272,-79.363,140.843,39.72621951
61294.752,-79.366,140.804,39.7222561
61352.64,-79.37,140.764,39.72073171
61413.984,-79.373,140.721,39.71158537
61473.6,-79.378,140.668,39.70091463
61534.08,-79.382,140.624,39.70853659
61593.696,-79.385,140.582,39.72896341
61655.904,-79.389,140.538,39.74085366
61714.656,-79.393,140.482,39.71341463
61774.272,-79.397,140.438,39.69146341
61803.648,-79.399,140.417,39.69146341
61892.64,-79.404,140.355,39.71371951
61985.088,-79.411,140.282,39.69176829
62044.704,-79.414,140.239,39.68780487
62075.808,-79.416,140.217,39.70030487
62163.936,-79.421,140.154,39.73292683
62225.28,-79.426,140.102,39.69115854
62284.896,-79.429,140.058,39.67987805
62316,-79.431,140.037,39.68963415
62404.128,-79.436,139.973,39.69756098
62463.744,-79.441,139.92,39.67134146
62495.712,-79.442,139.898,39.67073171
62583.84,-79.448,139.832,39.69573171
62645.184,-79.451,139.786,39.72195122
62704.8,-79.455,139.744,39.74542683
62734.176,-79.457,139.723,39.74603659
62794.656,-79.461,139.668,39.7429878
62885.376,-79.466,139.599,39.74390243
62944.128,-79.47,139.554,39.74481707
63006.336,-79.474,139.509,39.74237805
63064.224,-79.479,139.453,39.73810976
63124.704,-79.483,139.408,39.73628049
63185.184,-79.487,139.362,39.74207317
63243.936,-79.491,139.318,39.74390243
63275.04,-79.493,139.297,39.74085366
63364.032,-79.5,139.222,39.712
63426.24,-79.504,139.178,39.71067073
63515.232,-79.509,139.114,39.69969512
63636.192,-79.517,139.02,39.67439024
63694.944,-79.521,138.976,39.68932927
63756.288,-79.524,138.93,39.70823171
63815.904,-79.528,138.887,39.69878049
63874.656,-79.532,138.833,39.67652439
63935.136,-79.535,138.791,39.67469512
63995.616,-79.539,138.748,39.68109756
64057.824,-79.543,138.697,39.67134146
64119.168,-79.547,138.655,39.66067073
64182.24,-79.55,138.612,39.66280487
64246.176,-79.554,138.557,39.66554878
64304.928,-79.557,138.514,39.65030487
64368.864,-79.561,138.472,39.62865854
64431.072,-79.564,138.43,39.62439024
64495.008,-79.568,138.377,39.63902439
64524.384,-79.57,138.356,39.64664634
64586.592,-79.573,138.314,39.6445122
64678.176,-79.578,138.25,39.62804878
64740.384,-79.581,138.208,39.63932927
64772.352,-79.584,138.175,39.64878049
64836.288,-79.588,138.132,39.64207317
64864.8,-79.59,138.111,39.61554878
64927.872,-79.594,138.068,39.61371951
65023.776,-79.599,138.004,39.61097561
65085.12,-79.604,137.952,39.60945122
65117.088,-79.606,137.931,39.61158537
65399.616,-79.629,137.692,39.58658537
65583.648,-79.642,137.553,39.53170732
65640.672,-79.646,137.51,39.54786585
65672.64,-79.648,137.489,39.55853659
65822.112,-79.657,137.376,39.54481707
65852.352,-79.659,137.356,39.56189024
66002.688,-79.668,137.255,39.61829268
66180.672,-79.679,137.124,39.63018293
66426.048,-79.696,136.947,39.60304878
66457.152,-79.698,136.926,39.59085366
66515.04,-79.702,136.886,39.58658537
66578.976,-79.707,136.846,39.58323171
66877.056,-79.73,136.622,39.56737805
66939.264,-79.735,136.58,39.55670732
66971.232,-79.737,136.559,39.56219512
67920.768,-79.816,135.919,39.54420732
67953.6,-79.818,135.901,39.53993902
69488.928,-79.935,134.928,39.31158537
69551.136,-79.94,134.881,39.31463415
69613.344,-79.943,134.845,39.33353659
69674.688,-79.947,134.808,39.33719512
69736.032,-79.952,134.761,39.30335366
69798.24,-79.955,134.724,39.27560976
69860.448,-79.959,134.686,39.2597561
69922.656,-79.963,134.649,39.25396341
69984.864,-79.968,134.604,39.26310976
70048.8,-79.972,134.57,39.27896341
70110.144,-79.975,134.535,39.28018293
70173.216,-79.979,134.5,39.27347561
70236.288,-79.982,134.464,39.26493902
70295.904,-79.985,134.428,39.27926829
70358.112,-79.989,134.387,39.31707317
70390.08,-79.991,134.37,39.32408537
70453.152,-79.994,134.337,39.30914634
70547.328,-79.999,134.285,39.27347561
70672.608,-80.006,134.204,39.33932927
70701.984,-80.008,134.186,39.34359756
70795.296,-80.014,134.129,39.30121951
70860.096,-80.017,134.084,39.29603659
70918.848,-80.02,134.047,39.31707317
70950.816,-80.022,134.029,39.32378049
71013.024,-80.024,133.993,39.31189024
71076.96,-80.027,133.955,39.26646341
71138.304,-80.03,133.906,39.2222561
71196.192,-80.032,133.87,39.22957317
71287.776,-80.036,133.814,39.2679878
71316.288,-80.037,133.797,39.27713415
71394.048,-80.042,133.718,39.27378049
71519.328,-80.046,133.646,39.28841463
71580.672,-80.048,133.609,39.30365854
71647.2,-80.052,133.543,39.28932927
71699.904,-80.053,133.503,39.27804878
71758.656,-80.055,133.465,39.28262195
71828.64,-80.059,133.41,39.28445122
71893.44,-80.061,133.37,39.27682927
71954.784,-80.064,133.33,39.28323171
72018.72,-80.066,133.29,39.30213415
72080.064,-80.068,133.25,39.29969512
72112.032,-80.069,133.23,39.28658537
72206.208,-80.073,133.162,39.24390243
72269.28,-80.075,133.124,39.22926829
72360.864,-80.078,133.064,39.22195122
72422.208,-80.08,133.014,39.24542683
72486.144,-80.082,132.974,39.25060976
72549.216,-80.084,132.935,39.23658537
72611.424,-80.086,132.893,39.22865854
72665.856,-80.088,132.855,39.24542683
72727.2,-80.091,132.802,39.23993902
72810.144,-80.094,132.719,39.1679878
72872.352,-80.096,132.679,39.20304878
72904.32,-80.097,132.659,39.2222561
72997.632,-80.1,132.591,39.18932927
73047.744,-80.101,132.554,39.14664634
73079.712,-80.102,132.535,39.13993902
73168.704,-80.105,132.468,39.1804878
73232.64,-80.107,132.429,39.17012195
73348.416,-80.109,132.354,39.12652439
73472.832,-80.111,132.265,39.16036585
73536.768,-80.113,132.225,39.14329268
73598.976,-80.114,132.186,39.10426829
73710.432,-80.118,132.096,39.09939024
73742.4,-80.119,132.078,39.1070122
73859.904,-80.122,131.998,39.10609756
73922.112,-80.124,131.958,39.05914634
74159.712,-80.132,131.781,39.02652439
74221.056,-80.134,131.742,39
74284.128,-80.137,131.695,38.98719512
74348.064,-80.139,131.656,38.99756098
74406.816,-80.14,131.617,39.00579268
74468.16,-80.142,131.578,38.99420732
74530.368,-80.145,131.53,38.96097561
74562.336,-80.145,131.511,38.95060976
74622.816,-80.147,131.475,38.94420732
74687.616,-80.149,131.439,38.94634146
74749.824,-80.15,131.395,38.93628049
74811.168,-80.152,131.361,38.912
74892.384,-80.154,131.308,38.89573171
75060.864,-80.158,131.195,38.86615854
75123.072,-80.159,131.162,38.86432927
75214.656,-80.161,131.103,38.89573171
75311.424,-80.162,131.053,38.88292683
75372.768,-80.163,131.021,38.8570122
75434.112,-80.164,130.981,38.84939024
75498.912,-80.165,130.95,38.86676829
75561.12,-80.165,130.919,38.87804878
75623.328,-80.166,130.888,38.86890243
75694.176,-80.167,130.856,38.84756098
75714.912,-80.167,130.842,38.84268293
75788.352,-80.168,130.792,38.87195122
75849.696,-80.169,130.764,38.89115854
75913.632,-80.169,130.736,38.87469512
75975.84,-80.17,130.709,38.85121951
76057.056,-80.171,130.659,38.80457317
76114.944,-80.172,130.63,38.81859756
76178.88,-80.172,130.602,38.83810976
76241.088,-80.173,130.575,38.83445122
76305.024,-80.174,130.543,38.80243902
76366.368,-80.175,130.518,38.79207317
76429.44,-80.176,130.494,38.80731707
76459.68,-80.177,130.482,38.81829268
76523.616,-80.178,130.452,38.82408537
76596.192,-80.18,130.416,38.77804878
76655.808,-80.181,130.394,38.75609756
76686.912,-80.182,130.382,38.75487805
76830.336,-80.185,130.322,38.74878049
76891.68,-80.188,130.291,38.69359756
76953.888,-80.19,130.264,38.65914634
77016.096,-80.192,130.238,38.65884146
77074.848,-80.194,130.205,38.68170732
77137.92,-80.196,130.179,38.68262195
77199.264,-80.198,130.153,38.66341463
77263.2,-80.2,130.127,38.64634146
77325.408,-80.202,130.103,38.64481707
77386.752,-80.204,130.073,38.63841463
77448.96,-80.206,130.049,38.62408537
77504.256,-80.207,130.024,38.61737805
